# N2(1/s)	Br(G)		vA		l=1		l=2		=3		l=4		l=5		Nkr
 79.31  	4.059e+05  	0.001268  	 139.7  	 257.6  	 407.3  	 614.7  	 951.1 	5
 83.12  	4.059e+05  	0.001268  	 143.2  	 265.1  	 421.5  	 642.4  	1.013e+03 	5
 87.12  	4.059e+05  	0.001268  	 146.8  	 272.9  	 436.4  	 672.2  	1.082e+03 	5
 91.31  	4.059e+05  	0.001268  	 150.5  	 281.1  	 452.2  	 704.5  	1.161e+03 	5
 95.71  	4.059e+05  	0.001268  	 154.3  	 289.5  	 468.9  	 739.7  	   nan 	4
 100.3  	4.059e+05  	0.001268  	 158.3  	 298.3  	 486.6  	 778.1  	   nan 	4
 105.1  	4.059e+05  	0.001268  	 162.3  	 307.5  	 505.4  	 820.3  	   nan 	4
 110.2  	4.059e+05  	0.001268  	 166.5  	 317.0  	 525.3  	 866.9  	   nan 	4
 115.5  	4.059e+05  	0.001268  	 170.8  	 327.0  	 546.6  	 918.5  	   nan 	4
 121.1  	4.059e+05  	0.001268  	 175.2  	 337.4  	 569.3  	 976.2  	   nan 	4
 126.9  	4.059e+05  	0.001268  	 179.8  	 348.3  	 593.6  	1.041e+03  	   nan 	4
 133.0  	4.059e+05  	0.001268  	 184.5  	 359.8  	 619.7  	   nan  	   nan 	3
 139.4  	4.059e+05  	0.001268  	 189.3  	 371.7  	 647.8  	   nan  	   nan 	3
 146.1  	4.059e+05  	0.001268  	 194.3  	 384.2  	 678.2  	   nan  	   nan 	3
 153.1  	4.059e+05  	0.001268  	 199.5  	 397.4  	 711.2  	   nan  	   nan 	3
 160.5  	4.059e+05  	0.001268  	 204.8  	 411.3  	 747.2  	   nan  	   nan 	3
 168.2  	4.059e+05  	0.001268  	 210.3  	 425.8  	 786.5  	   nan  	   nan 	3
 176.3  	4.059e+05  	0.001268  	 216.0  	 441.2  	 829.8  	   nan  	   nan 	3
 184.8  	4.059e+05  	0.001268  	 221.9  	 457.4  	 877.7  	   nan  	   nan 	3
 193.7  	4.059e+05  	0.001268  	 228.0  	 474.6  	 931.0  	   nan  	   nan 	3
 203.0  	4.059e+05  	0.001268  	 234.3  	 492.8  	 990.7  	   nan  	   nan 	3
 212.8  	4.059e+05  	0.001268  	 240.9  	 512.1  	1.058e+03  	   nan  	   nan 	3
 223.0  	4.059e+05  	0.001268  	 247.7  	 532.7  	   nan  	   nan  	   nan 	2
 233.7  	4.059e+05  	0.001268  	 254.7  	 554.7  	   nan  	   nan  	   nan 	2
 245.0  	4.059e+05  	0.001268  	 262.0  	 578.1  	   nan  	   nan  	   nan 	2
 256.8  	4.059e+05  	0.001268  	 269.7  	 603.3  	   nan  	   nan  	   nan 	2
 269.1  	4.059e+05  	0.001268  	 277.6  	 630.4  	   nan  	   nan  	   nan 	2
 282.1  	4.059e+05  	0.001268  	 285.8  	 659.7  	   nan  	   nan  	   nan 	2
 295.6  	4.059e+05  	0.001268  	 294.5  	 691.5  	   nan  	   nan  	   nan 	2
 309.8  	4.059e+05  	0.001268  	 303.5  	 726.0  	   nan  	   nan  	   nan 	2
 324.8  	4.059e+05  	0.001268  	 312.9  	 763.8  	   nan  	   nan  	   nan 	2
 340.4  	4.059e+05  	0.001268  	 322.7  	 805.3  	   nan  	   nan  	   nan 	2
 356.8  	4.059e+05  	0.001268  	 333.0  	 851.3  	   nan  	   nan  	   nan 	2
 373.9  	4.059e+05  	0.001268  	 343.8  	 902.4  	   nan  	   nan  	   nan 	2
 391.9  	4.059e+05  	0.001268  	 355.2  	   nan  	   nan  	   nan  	   nan 	1
 410.8  	4.059e+05  	0.001268  	 367.2  	   nan  	   nan  	   nan  	   nan 	1
 430.5  	4.059e+05  	0.001268  	 379.8  	   nan  	   nan  	   nan  	   nan 	1
 451.2  	4.059e+05  	0.001268  	 393.0  	   nan  	   nan  	   nan  	   nan 	1
 473.0  	4.059e+05  	0.001268  	 407.1  	   nan  	   nan  	   nan  	   nan 	1
 495.7  	4.059e+05  	0.001268  	 421.9  	   nan  	   nan  	   nan  	   nan 	1
 519.6  	4.059e+05  	0.001268  	 437.7  	   nan  	   nan  	   nan  	   nan 	1
 544.6  	4.059e+05  	0.001268  	 454.3  	   nan  	   nan  	   nan  	   nan 	1
 570.8  	4.059e+05  	0.001268  	 472.0  	   nan  	   nan  	   nan  	   nan 	1
 598.2  	4.059e+05  	0.001268  	 490.9  	   nan  	   nan  	   nan  	   nan 	1
 627.0  	4.059e+05  	0.001268  	 511.0  	   nan  	   nan  	   nan  	   nan 	1
 657.2  	4.059e+05  	0.001268  	 532.4  	   nan  	   nan  	   nan  	   nan 	1
 65.72  	4.137e+05  	0.001293  	 126.7  	 231.0  	 359.5  	 528.6  	 779.7 	5
 68.88  	4.137e+05  	0.001293  	 129.8  	 237.6  	 371.4  	 550.3  	 822.7 	5
 72.19  	4.137e+05  	0.001293  	 133.1  	 244.3  	 383.9  	 573.4  	 870.1 	5
 75.67  	4.137e+05  	0.001293  	 136.4  	 251.4  	 397.0  	 598.3  	 922.8 	5
 79.31  	4.137e+05  	0.001293  	 139.8  	 258.7  	 410.9  	 625.1  	 981.8 	5
 83.12  	4.137e+05  	0.001293  	 143.4  	 266.3  	 425.4  	 653.9  	1.048e+03 	5
 87.12  	4.137e+05  	0.001293  	 147.0  	 274.2  	 440.7  	 685.2  	1.124e+03 	5
 91.31  	4.137e+05  	0.001293  	 150.7  	 282.5  	 456.9  	 719.2  	1.212e+03 	5
 95.71  	4.137e+05  	0.001293  	 154.6  	 291.0  	 474.1  	 756.3  	   nan 	4
 100.3  	4.137e+05  	0.001293  	 158.5  	 300.0  	 492.3  	 796.9  	   nan 	4
 105.1  	4.137e+05  	0.001293  	 162.6  	 309.3  	 511.7  	 841.7  	   nan 	4
 110.2  	4.137e+05  	0.001293  	 166.8  	 319.0  	 532.3  	 891.4  	   nan 	4
 115.5  	4.137e+05  	0.001293  	 171.1  	 329.1  	 554.3  	 946.9  	   nan 	4
 121.1  	4.137e+05  	0.001293  	 175.5  	 339.7  	 577.8  	1.009e+03  	   nan 	4
 126.9  	4.137e+05  	0.001293  	 180.1  	 350.8  	 603.1  	1.08e+03  	   nan 	4
 133.0  	4.137e+05  	0.001293  	 184.8  	 362.5  	 630.3  	   nan  	   nan 	3
 139.4  	4.137e+05  	0.001293  	 189.7  	 374.7  	 659.8  	1.255e+03  	   nan 	4
 146.1  	4.137e+05  	0.001293  	 194.8  	 387.5  	 691.6  	   nan  	   nan 	3
 153.1  	4.137e+05  	0.001293  	 199.9  	 400.9  	 726.4  	   nan  	   nan 	3
 160.5  	4.137e+05  	0.001293  	 205.3  	 415.1  	 764.3  	   nan  	   nan 	3
 168.2  	4.137e+05  	0.001293  	 210.9  	 430.0  	 806.0  	   nan  	   nan 	3
 176.3  	4.137e+05  	0.001293  	 216.6  	 445.8  	 852.1  	   nan  	   nan 	3
 184.8  	4.137e+05  	0.001293  	 222.6  	 462.4  	 903.3  	   nan  	   nan 	3
 193.7  	4.137e+05  	0.001293  	 228.7  	 480.1  	 960.7  	   nan  	   nan 	3
 203.0  	4.137e+05  	0.001293  	 235.1  	 498.9  	1.026e+03  	   nan  	   nan 	3
 212.8  	4.137e+05  	0.001293  	 241.7  	 518.8  	   nan  	   nan  	   nan 	2
 223.0  	4.137e+05  	0.001293  	 248.6  	 540.1  	   nan  	   nan  	   nan 	2
 233.7  	4.137e+05  	0.001293  	 255.7  	 562.8  	   nan  	   nan  	   nan 	2
 245.0  	4.137e+05  	0.001293  	 263.1  	 587.2  	   nan  	   nan  	   nan 	2
 256.8  	4.137e+05  	0.001293  	 270.9  	 613.5  	   nan  	   nan  	   nan 	2
 269.1  	4.137e+05  	0.001293  	 278.9  	 641.8  	   nan  	   nan  	   nan 	2
 282.1  	4.137e+05  	0.001293  	 287.3  	 672.5  	   nan  	   nan  	   nan 	2
 295.6  	4.137e+05  	0.001293  	 296.0  	 705.8  	   nan  	   nan  	   nan 	2
 309.8  	4.137e+05  	0.001293  	 305.2  	 742.3  	   nan  	   nan  	   nan 	2
 324.8  	4.137e+05  	0.001293  	 314.8  	 782.3  	   nan  	   nan  	   nan 	2
 340.4  	4.137e+05  	0.001293  	 324.8  	 826.6  	   nan  	   nan  	   nan 	2
 356.8  	4.137e+05  	0.001293  	 335.3  	 875.7  	   nan  	   nan  	   nan 	2
 373.9  	4.137e+05  	0.001293  	 346.4  	 930.9  	   nan  	   nan  	   nan 	2
 391.9  	4.137e+05  	0.001293  	 358.0  	   nan  	   nan  	   nan  	   nan 	1
 410.8  	4.137e+05  	0.001293  	 370.2  	   nan  	   nan  	   nan  	   nan 	1
 430.5  	4.137e+05  	0.001293  	 383.1  	   nan  	   nan  	   nan  	   nan 	1
 451.2  	4.137e+05  	0.001293  	 396.8  	   nan  	   nan  	   nan  	   nan 	1
 473.0  	4.137e+05  	0.001293  	 411.2  	   nan  	   nan  	   nan  	   nan 	1
 495.7  	4.137e+05  	0.001293  	 426.5  	   nan  	   nan  	   nan  	   nan 	1
 519.6  	4.137e+05  	0.001293  	 442.6  	   nan  	   nan  	   nan  	   nan 	1
 544.6  	4.137e+05  	0.001293  	 459.8  	   nan  	   nan  	   nan  	   nan 	1
 570.8  	4.137e+05  	0.001293  	 478.1  	   nan  	   nan  	   nan  	   nan 	1
 598.2  	4.137e+05  	0.001293  	 497.6  	   nan  	   nan  	   nan  	   nan 	1
 627.0  	4.137e+05  	0.001293  	 518.4  	   nan  	   nan  	   nan  	   nan 	1
 657.2  	4.137e+05  	0.001293  	 540.6  	   nan  	   nan  	   nan  	   nan 	1
 65.72  	4.218e+05  	0.001318  	 126.8  	 231.8  	 362.2  	 535.8  	 799.1 	5
 68.88  	4.218e+05  	0.001318  	 129.9  	 238.5  	 374.3  	 558.3  	 844.7 	5
 72.19  	4.218e+05  	0.001318  	 133.2  	 245.3  	 387.1  	 582.4  	 895.5 	5
 75.67  	4.218e+05  	0.001318  	 136.5  	 252.5  	 400.5  	 608.3  	 952.2 	5
 79.31  	4.218e+05  	0.001318  	 140.0  	 259.9  	 414.7  	 636.2  	1.016e+03 	5
 83.12  	4.218e+05  	0.001318  	 143.5  	 267.6  	 429.6  	 666.4  	1.089e+03 	5
 87.12  	4.218e+05  	0.001318  	 147.2  	 275.6  	 445.3  	 699.2  	1.172e+03 	5
 91.31  	4.218e+05  	0.001318  	 150.9  	 283.9  	 462.0  	 735.0  	   nan 	4
 95.71  	4.218e+05  	0.001318  	 154.8  	 292.6  	 479.6  	 774.3  	   nan 	4
 100.3  	4.218e+05  	0.001318  	 158.7  	 301.7  	 498.4  	 817.4  	   nan 	4
 105.1  	4.218e+05  	0.001318  	 162.8  	 311.1  	 518.4  	 865.3  	   nan 	4
 110.2  	4.218e+05  	0.001318  	 167.0  	 321.0  	 539.7  	 918.6  	   nan 	4
 115.5  	4.218e+05  	0.001318  	 171.4  	 331.3  	 562.5  	 978.4  	   nan 	4
 121.1  	4.218e+05  	0.001318  	 175.9  	 342.1  	 587.0  	1.046e+03  	   nan 	4
 126.9  	4.218e+05  	0.001318  	 180.5  	 353.5  	 613.4  	1.124e+03  	   nan 	4
 133.0  	4.218e+05  	0.001318  	 185.2  	 365.3  	 641.8  	1.213e+03  	   nan 	4
 139.4  	4.218e+05  	0.001318  	 190.1  	 377.8  	 672.6  	   nan  	   nan 	3
 146.1  	4.218e+05  	0.001318  	 195.2  	 390.8  	 706.1  	   nan  	   nan 	3
 153.1  	4.218e+05  	0.001318  	 200.4  	 404.6  	 742.8  	   nan  	   nan 	3
 160.5  	4.218e+05  	0.001318  	 205.9  	 419.1  	 783.0  	   nan  	   nan 	3
 168.2  	4.218e+05  	0.001318  	 211.5  	 434.4  	 827.4  	   nan  	   nan 	3
 176.3  	4.218e+05  	0.001318  	 217.3  	 450.6  	 876.6  	   nan  	   nan 	3
 184.8  	4.218e+05  	0.001318  	 223.3  	 467.7  	 931.8  	   nan  	   nan 	3
 193.7  	4.218e+05  	0.001318  	 229.5  	 485.9  	 993.9  	   nan  	   nan 	3
 203.0  	4.218e+05  	0.001318  	 235.9  	 505.3  	   nan  	   nan  	   nan 	2
 212.8  	4.218e+05  	0.001318  	 242.6  	 525.9  	   nan  	   nan  	   nan 	2
 223.0  	4.218e+05  	0.001318  	 249.6  	 548.0  	   nan  	   nan  	   nan 	2
 233.7  	4.218e+05  	0.001318  	 256.8  	 571.6  	   nan  	   nan  	   nan 	2
 245.0  	4.218e+05  	0.001318  	 264.3  	 597.0  	   nan  	   nan  	   nan 	2
 256.8  	4.218e+05  	0.001318  	 272.1  	 624.4  	   nan  	   nan  	   nan 	2
 269.1  	4.218e+05  	0.001318  	 280.3  	 654.0  	   nan  	   nan  	   nan 	2
 282.1  	4.218e+05  	0.001318  	 288.8  	 686.3  	   nan  	   nan  	   nan 	2
 295.6  	4.218e+05  	0.001318  	 297.7  	 721.5  	   nan  	   nan  	   nan 	2
 309.8  	4.218e+05  	0.001318  	 307.0  	 760.1  	   nan  	   nan  	   nan 	2
 324.8  	4.218e+05  	0.001318  	 316.8  	 802.6  	   nan  	   nan  	   nan 	2
 340.4  	4.218e+05  	0.001318  	 327.0  	 849.9  	   nan  	   nan  	   nan 	2
 356.8  	4.218e+05  	0.001318  	 337.8  	 902.9  	   nan  	   nan  	   nan 	2
 373.9  	4.218e+05  	0.001318  	 349.1  	   nan  	   nan  	   nan  	   nan 	1
 391.9  	4.218e+05  	0.001318  	 361.0  	   nan  	   nan  	   nan  	   nan 	1
 410.8  	4.218e+05  	0.001318  	 373.5  	   nan  	   nan  	   nan  	   nan 	1
 430.5  	4.218e+05  	0.001318  	 386.7  	   nan  	   nan  	   nan  	   nan 	1
 451.2  	4.218e+05  	0.001318  	 400.7  	   nan  	   nan  	   nan  	   nan 	1
 473.0  	4.218e+05  	0.001318  	 415.6  	   nan  	   nan  	   nan  	   nan 	1
 495.7  	4.218e+05  	0.001318  	 431.3  	   nan  	   nan  	   nan  	   nan 	1
 519.6  	4.218e+05  	0.001318  	 447.9  	   nan  	   nan  	   nan  	   nan 	1
 544.6  	4.218e+05  	0.001318  	 465.7  	   nan  	   nan  	   nan  	   nan 	1
 570.8  	4.218e+05  	0.001318  	 484.6  	   nan  	   nan  	   nan  	   nan 	1
 598.2  	4.218e+05  	0.001318  	 504.7  	   nan  	   nan  	   nan  	   nan 	1
 627.0  	4.218e+05  	0.001318  	 526.2  	   nan  	   nan  	   nan  	   nan 	1
 657.2  	4.218e+05  	0.001318  	 549.3  	   nan  	   nan  	   nan  	   nan 	1
 65.72  	4.3e+05  	0.001343  	 126.9  	 232.7  	 365.0  	 543.6  	 820.2 	5
 68.88  	4.3e+05  	0.001343  	 130.1  	 239.4  	 377.4  	 566.9  	 869.0 	5
 72.19  	4.3e+05  	0.001343  	 133.3  	 246.4  	 390.5  	 592.0  	 923.5 	5
 75.67  	4.3e+05  	0.001343  	 136.7  	 253.6  	 404.2  	 619.0  	 984.8 	5
 79.31  	4.3e+05  	0.001343  	 140.2  	 261.1  	 418.7  	 648.2  	1.054e+03 	5
 83.12  	4.3e+05  	0.001343  	 143.7  	 268.9  	 434.0  	 679.9  	1.134e+03 	5
 87.12  	4.3e+05  	0.001343  	 147.4  	 277.0  	 450.1  	 714.5  	   nan 	4
 91.31  	4.3e+05  	0.001343  	 151.1  	 285.5  	 467.3  	 752.3  	   nan 	4
 95.71  	4.3e+05  	0.001343  	 155.0  	 294.3  	 485.5  	 793.9  	   nan 	4
 100.3  	4.3e+05  	0.001343  	 159.0  	 303.5  	 504.9  	 839.9  	   nan 	4
 105.1  	4.3e+05  	0.001343  	 163.1  	 313.1  	 525.5  	 891.2  	   nan 	4
 110.2  	4.3e+05  	0.001343  	 167.3  	 323.2  	 547.6  	 948.7  	   nan 	4
 115.5  	4.3e+05  	0.001343  	 171.7  	 333.7  	 571.4  	1.014e+03  	   nan 	4
 121.1  	4.3e+05  	0.001343  	 176.2  	 344.7  	 596.9  	1.088e+03  	   nan 	4
 126.9  	4.3e+05  	0.001343  	 180.8  	 356.2  	 624.4  	   nan  	   nan 	3
 133.0  	4.3e+05  	0.001343  	 185.6  	 368.3  	 654.2  	   nan  	   nan 	3
 139.4  	4.3e+05  	0.001343  	 190.6  	 381.0  	 686.5  	   nan  	   nan 	3
 146.1  	4.3e+05  	0.001343  	 195.7  	 394.4  	 721.9  	   nan  	   nan 	3
 153.1  	4.3e+05  	0.001343  	 201.0  	 408.5  	 760.7  	   nan  	   nan 	3
 160.5  	4.3e+05  	0.001343  	 206.4  	 423.4  	 803.4  	   nan  	   nan 	3
 168.2  	4.3e+05  	0.001343  	 212.1  	 439.1  	 850.8  	   nan  	   nan 	3
 176.3  	4.3e+05  	0.001343  	 217.9  	 455.7  	 903.8  	   nan  	   nan 	3
 184.8  	4.3e+05  	0.001343  	 224.0  	 473.4  	 963.4  	   nan  	   nan 	3
 193.7  	4.3e+05  	0.001343  	 230.3  	 492.1  	   nan  	   nan  	   nan 	2
 203.0  	4.3e+05  	0.001343  	 236.8  	 512.1  	1.109e+03  	   nan  	   nan 	3
 212.8  	4.3e+05  	0.001343  	 243.6  	 533.5  	   nan  	   nan  	   nan 	2
 223.0  	4.3e+05  	0.001343  	 250.6  	 556.4  	   nan  	   nan  	   nan 	2
 233.7  	4.3e+05  	0.001343  	 257.9  	 581.0  	   nan  	   nan  	   nan 	2
 245.0  	4.3e+05  	0.001343  	 265.5  	 607.5  	   nan  	   nan  	   nan 	2
 256.8  	4.3e+05  	0.001343  	 273.5  	 636.2  	   nan  	   nan  	   nan 	2
 269.1  	4.3e+05  	0.001343  	 281.8  	 667.3  	   nan  	   nan  	   nan 	2
 282.1  	4.3e+05  	0.001343  	 290.4  	 701.2  	   nan  	   nan  	   nan 	2
 295.6  	4.3e+05  	0.001343  	 299.5  	 738.5  	   nan  	   nan  	   nan 	2
 309.8  	4.3e+05  	0.001343  	 309.0  	 779.5  	   nan  	   nan  	   nan 	2
 324.8  	4.3e+05  	0.001343  	 318.9  	   nan  	   nan  	   nan  	   nan 	1
 340.4  	4.3e+05  	0.001343  	 329.4  	 875.8  	   nan  	   nan  	   nan 	2
 356.8  	4.3e+05  	0.001343  	 340.4  	   nan  	   nan  	   nan  	   nan 	1
 373.9  	4.3e+05  	0.001343  	 351.9  	   nan  	   nan  	   nan  	   nan 	1
 391.9  	4.3e+05  	0.001343  	 364.1  	   nan  	   nan  	   nan  	   nan 	1
 410.8  	4.3e+05  	0.001343  	 377.0  	   nan  	   nan  	   nan  	   nan 	1
 430.5  	4.3e+05  	0.001343  	 390.6  	   nan  	   nan  	   nan  	   nan 	1
 451.2  	4.3e+05  	0.001343  	 405.0  	   nan  	   nan  	   nan  	   nan 	1
 473.0  	4.3e+05  	0.001343  	 420.2  	   nan  	   nan  	   nan  	   nan 	1
 495.7  	4.3e+05  	0.001343  	 436.4  	   nan  	   nan  	   nan  	   nan 	1
 519.6  	4.3e+05  	0.001343  	 453.6  	   nan  	   nan  	   nan  	   nan 	1
 544.6  	4.3e+05  	0.001343  	 471.9  	   nan  	   nan  	   nan  	   nan 	1
 570.8  	4.3e+05  	0.001343  	 491.4  	   nan  	   nan  	   nan  	   nan 	1
 598.2  	4.3e+05  	0.001343  	 512.3  	   nan  	   nan  	   nan  	   nan 	1
 627.0  	4.3e+05  	0.001343  	 534.6  	   nan  	   nan  	   nan  	   nan 	1
 657.2  	4.3e+05  	0.001343  	 558.6  	   nan  	   nan  	   nan  	   nan 	1
 65.72  	4.384e+05  	0.001369  	 127.0  	 233.7  	 368.0  	 551.8  	 843.4 	5
 68.88  	4.384e+05  	0.001369  	 130.2  	 240.4  	 380.7  	 576.1  	 895.8 	5
 72.19  	4.384e+05  	0.001369  	 133.5  	 247.5  	 394.0  	 602.2  	 954.6 	5
 75.67  	4.384e+05  	0.001369  	 136.9  	 254.8  	 408.1  	 630.5  	1.021e+03 	5
 79.31  	4.384e+05  	0.001369  	 140.3  	 262.4  	 422.9  	 661.1  	1.098e+03 	5
 83.12  	4.384e+05  	0.001369  	 143.9  	 270.3  	 438.6  	 694.5  	1.186e+03 	5
 87.12  	4.384e+05  	0.001369  	 147.6  	 278.5  	 455.3  	 731.0  	   nan 	4
 91.31  	4.384e+05  	0.001369  	 151.4  	 287.1  	 472.9  	 771.1  	   nan 	4
 95.71  	4.384e+05  	0.001369  	 155.2  	 296.1  	 491.7  	 815.4  	   nan 	4
 100.3  	4.384e+05  	0.001369  	 159.3  	 305.4  	 511.8  	 864.7  	   nan 	4
 105.1  	4.384e+05  	0.001369  	 163.4  	 315.2  	 533.2  	 919.9  	   nan 	4
 110.2  	4.384e+05  	0.001369  	 167.6  	 325.4  	 556.1  	 982.2  	   nan 	4
 115.5  	4.384e+05  	0.001369  	 172.0  	 336.1  	 580.8  	1.053e+03  	   nan 	4
 121.1  	4.384e+05  	0.001369  	 176.6  	 347.3  	 607.4  	   nan  	   nan 	3
 126.9  	4.384e+05  	0.001369  	 181.2  	 359.1  	 636.2  	   nan  	   nan 	3
 133.0  	4.384e+05  	0.001369  	 186.1  	 371.5  	 667.5  	   nan  	   nan 	3
 139.4  	4.384e+05  	0.001369  	 191.0  	 384.5  	 701.6  	   nan  	   nan 	3
 146.1  	4.384e+05  	0.001369  	 196.2  	 398.2  	 739.0  	   nan  	   nan 	3
 153.1  	4.384e+05  	0.001369  	 201.5  	 412.6  	 780.2  	   nan  	   nan 	3
 160.5  	4.384e+05  	0.001369  	 207.0  	 427.9  	 825.8  	   nan  	   nan 	3
 168.2  	4.384e+05  	0.001369  	 212.7  	 444.0  	 876.7  	   nan  	   nan 	3
 176.3  	4.384e+05  	0.001369  	 218.6  	 461.2  	 934.0  	   nan  	   nan 	3
 184.8  	4.384e+05  	0.001369  	 224.7  	 479.4  	   nan  	   nan  	   nan 	2
 193.7  	4.384e+05  	0.001369  	 231.1  	 498.7  	   nan  	   nan  	   nan 	2
 203.0  	4.384e+05  	0.001369  	 237.7  	 519.5  	   nan  	   nan  	   nan 	2
 212.8  	4.384e+05  	0.001369  	 244.6  	 541.6  	   nan  	   nan  	   nan 	2
 223.0  	4.384e+05  	0.001369  	 251.7  	 565.4  	   nan  	   nan  	   nan 	2
 233.7  	4.384e+05  	0.001369  	 259.1  	 591.1  	   nan  	   nan  	   nan 	2
